Time,Target torque,Current elbow Torque(N),Target force,Current shoulder Torque (N),Bicep (EMG_1),Tricep lateral (EMG_2),Anterior Deltoid (EMG_3),Medial Deltoid (EMG_4),Posterior Deltoid (EMG_5),Pectoralis Major (EMG_6),Lower Trapezius (EMG_7),Middle Trapezius (EMG_8)
34.9615409,50,47.81295638846322,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9621773,50,47.81295638846322,1.0,0.0,3.1953290827202903,1.8800730460263375,1.0558988684937427,2.904469586664926,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9628137,50,47.81295638846322,1.0,0.0,2.180803663601808,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
34.9634497,50,47.96934371756478,1.0,0.0,2.229522724810766,2.261408630491287,2.2612467730849555,2.2612467730849555,2.2615704878977936,2.2612467730849555,2.261408630491287,2.2612467730849555
34.96467115,50,47.96934371756478,1.0,0.0,2.2123658443364094,2.261732345304475,2.2615704878977936,2.261732345304475,2.2615704878977936,2.261408630491287,2.2615704878977936,2.2615704878977936
34.9658923,50,48.253897245396814,1.0,0.0,2.203463690136175,2.2615704878977936,2.261894202711332,2.261732345304475,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635
34.9666206,50,48.253897245396814,1.0,0.0,2.201683259358477,2.261894202711332,2.261894202711332,2.261894202711332,2.2620560601183635,2.2620560601183635,2.2620560601183635,2.261894202711332
34.967348900000005,50,48.253897245396814,1.0,0.0,2.2149555620196386,2.2623797749329517,2.26221791752557,2.26221791752557,2.26221791752557,2.2620560601183635,2.2620560601183635,2.26221791752557
34.9680768,50,48.22976547049447,1.0,0.0,2.234054731298168,2.2620560601183635,2.2620560601183635,2.26221791752557,2.26221791752557,2.2620560601183635,2.2623797749329517,2.2620560601183635
34.9695363,50,48.22976547049447,1.0,0.0,2.2133369884624536,2.2623797749329517,2.2620560601183635,2.26221791752557,2.26221791752557,2.26221791752557,2.26221791752557,2.26221791752557
34.9709955,50,48.39722305106088,1.0,0.0,2.1989316845610336,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2623797749329517,2.2623797749329517,2.2623797749329517
34.971768366666666,50,48.39722305106088,1.0,0.0,2.2042729768601745,2.26221791752557,2.2623797749329517,2.2623797749329517,2.2623797749329517,2.26221791752557,2.2625416323405085,2.2623797749329517
34.97254123333334,50,48.39722305106088,1.0,0.0,3.1961383755942108,2.2283897232101344,2.259304484222624,2.260923058272817,2.261894202711332,2.26221791752557,2.26221791752557,2.2623797749329517
34.9733138,50,48.83344894217416,1.0,0.0,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014,5.310358215633014
